danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.394,0.985,-3.46,0.335,0.0429,0.71,0.39,0.35,174.015,7pVA4JwDYBxOewVJlstOhQ,182069
0.831,0.682,-5.206,0.316,0.0628,0.0,0.0691,0.923,92.735,3XXMDoDqT9zjgBPTTo9hhz,222440
0.843,0.472,-9.091,0.0385,0.202,0.064,0.0989,0.584,118.024,07LFVUMhRpsFuPwbGX7u09,209433
0.548,0.0147,-30.411,0.0704,0.943,0.893,0.141,0.117,115.208,15pJPbo0r00e82puUIUS1i,315493
0.356,0.988,-2.679,0.135,0.000264,0.0,0.0967,0.232,83.975,6whrMFQrdatEzqc8rNVpvU,236040
0.248,0.298,-15.661,0.0395,0.957,0.9,0.0943,0.157,97.853,6cUCckpdlqHJ5Ascf2uH2A,442000
0.791,0.753,-5.959,0.0377,0.0888,0.0141,0.114,0.646,124.998,6htEtzyliRT5KrqXCjlUF9,191524
0.558,0.927,-3.982,0.101,0.00714,0.0,0.108,0.612,139.991,3oMvVA0abhrBqnzI4jbkWk,201746
0.439,0.872,-7.367,0.0493,0.0307,0.339,0.189,0.207,105.304,1MAZXGVX6v3630AjDhSHPE,407647
0.638,0.974,-6.194,0.0637,0.00024,0.816,0.118,0.0379,131.006,09OAA8DPITCftAtTT7DZ4h,417715
0.0979,0.0801,-19.643,0.0458,0.941,0.431,0.115,0.0608,75.314,7nGA1sRfLDWXYb3VPstnZf,192420
0.864,0.278,-16.32,0.0559,0.698,1.26e-05,0.0858,0.539,115.601,0N6s9EmhiZv7mCOqyIUp4s,177507
0.459,0.449,-8.604,0.0323,0.446,8.51e-06,0.124,0.295,201.022,1LTXnatIwSDf8mfhOOwpF0,222800
0.553,0.214,-16.141,0.0279,0.812,3.83e-05,0.0654,0.718,100.362,2A2tK3Bs45S5Gu1DEqIf04,185160
0.319,0.999,-6.304,0.0757,0.00207,0.815,0.161,0.0146,160.003,1QkzZUYcm9IzSsEY1HieDS,584747
0.061,0.207,-19.225,0.0437,0.986,0.918,0.108,0.0268,67.312,2OWzoQiL6VDTczQwBxmWVx,395027
0.192,0.89,-7.805,0.0555,9.91e-05,0.0337,0.302,0.214,155.453,0hi38sQ6FM69mepBRJEpmq,421427
0.488,0.123,-18.618,0.0371,0.896,0.0547,0.091,0.226,120.402,3s5v1r9kSE0mbLUu3mAagm,372307
0.232,0.923,-7.698,0.0526,0.000136,0.294,0.667,0.269,98.982,5EEbXE3Yq8iQRCxxxahZf9,426199
0.54,0.701,-10.093,0.0969,0.0585,0.739,0.264,0.786,117.834,23qa7WtgyoFGyziklfsJzD,213560
0.551,0.821,-9.143,0.0887,0.174,0.0,0.37,0.775,96.304,7vjXPjtvm9IjoPKGVyfg10,263267
0.771,0.71,-6.521,0.0313,0.132,0.0,0.331,0.848,105.018,7e6X4OG5x93DXLPisVqPaG,231680
0.585,0.689,-5.687,0.168,0.423,0.0,0.331,0.544,80.101,1v2BkCO9bMUPqA8d3x8nSA,169204
0.528,0.336,-14.324,0.0703,0.958,0.877,0.0693,0.721,129.11,45rcHDEyn8ovzziX0YN5uR,121187
0.795,0.715,-4.923,0.0779,0.248,0.0,0.138,0.689,106.932,5Ky8pIlNDaSQtxfY45dqMw,229346
0.456,0.93,-4.919,0.114,0.00624,0.0667,0.0658,0.666,134.946,7y55f9xT7YZqyQc5vqHyxc,249023
0.747,0.704,-6.471,0.0346,0.659,0.0,0.0688,0.928,125.011,1fwtJ5PoXp02amYo4gFHpP,185813
0.958,0.542,-8.32,0.0445,0.63,2.99e-05,0.102,0.965,125.005,3vbdp99C2CuoZRWXaJQpqm,240507
0.478,0.0881,-18.818,0.0399,0.952,0.797,0.12,0.439,180.401,7efC0wMGzDX0nsZX1dQodO,138583
0.73,0.126,-24.548,0.0415,0.809,0.88,0.106,0.651,111.023,6m92D4NVMdtsuB2dCcT1X6,151368
0.0859,0.0471,-28.803,0.0395,0.854,0.865,0.103,0.0484,81.401,09MlojJN5vHYhUUC56qhNB,198850
0.385,0.0251,-27.255,0.0508,0.992,0.942,0.106,0.238,63.828,44jnGxgCSoyxygFmpyCiPy,139777
0.78,0.422,-12.245,0.0311,0.00825,0.914,0.314,0.643,116.065,5YqBiHBTevTPTnDB8phqu7,289724
0.586,0.289,-12.55,0.0296,0.927,0.0,0.132,0.511,109.795,4t510wxfykmbWnmKLjbL7Z,172707
0.268,0.816,-3.552,0.0372,0.682,2.97e-05,0.312,0.765,193.524,2xvtZgdeX6vyiJqkROJwcY,288760
0.239,0.933,-3.1,0.0609,0.695,0.947,0.425,0.38,90.888,5lny4kqk7pzPMuwFlXBiqr,221027
0.568,0.166,-14.366,0.0329,0.759,0.0,0.0839,0.181,142.259,7LBLvTeon1B2PM7nTqarez,227990
0.67,0.247,-11.836,0.0432,0.956,0.000142,0.102,0.636,119.674,2FCUiTKBqqf51hJvPOljZP,154667
0.84,0.673,-7.147,0.0472,0.229,0.0,0.176,0.933,121.42,2BRlsoKWZCbyzqUBys77Rb,419110
0.421,0.651,-10.229,0.117,0.434,0.0,0.18,0.93,88.249,5E4xOrXaLsApvCSqleHT46,138627
0.649,0.738,-5.52,0.0654,0.274,0.0,0.317,0.651,83.989,1PiS6AuaqOzWaxSj2osIQO,285074
0.492,0.293,-10.206,0.0254,0.779,0.0,0.119,0.329,85.487,6rNcaYAzojiZbxafXwAYu6,236000
0.445,0.932,-5.069,0.0982,0.166,0.000934,0.0754,0.925,187.068,1ec8eWlZSWg4djoQaMrI1u,233563
0.654,0.338,-15.637,0.952,0.196,0.0,0.245,0.472,70.879,34S8XnGj789aDuRPl75jYZ,273640
0.622,0.344,-12.833,0.0396,0.854,0.0,0.31,0.673,118.377,32zPvvt7K2nZIbQl7cMM3F,150094
0.831,0.785,-5.112,0.0457,0.743,0.893,0.0543,0.918,97.565,2XZaBz843U00YVkOJLHtGx,153111
0.526,0.352,-12.457,0.0723,0.955,0.897,0.105,0.809,111.176,2H2TyxRHKyqCa6CSst1gU3,214853
0.58,0.506,-9.755,0.067,0.667,0.937,0.122,0.862,98.478,0Ifw1dsZ0fwI9HjQK58lWb,202360
0.955,0.477,-8.381,0.145,0.0182,0.662,0.0987,0.741,116.997,147xJ7lJOrjtrXHcK4plCO,278133
0.471,0.443,-8.326,0.039,0.907,0.203,0.0991,0.924,168.44,4YZLOo9utKw918coIWYYsz,168307
0.38,0.922,-5.474,0.0784,0.287,0.0615,0.201,0.516,146.868,6H0OvRobii5kMKrcVwbIiI,268125
0.455,0.643,-5.047,0.0302,0.383,0.0,0.103,0.0831,167.97,0g5EgbEMl8WhEFZ27Vby6v,379965
0.342,0.251,-13.006,0.0863,0.91,0.000328,0.0937,0.94,129.654,1wOZcMTaUO1Bk1EjuTXaNX,386560
0.64,0.812,-6.714,0.0614,0.237,0.847,0.372,0.762,120.014,7vwY9VRwkKBOwTmFC9u06d,246667
0.831,0.86,-5.6,0.0474,0.315,0.93,0.187,0.94,112.082,2PlBH4yOYcvfsfvLFDDp0o,288760
0.405,0.0182,-32.365,0.0398,0.994,0.921,0.0639,0.323,94.423,3N7GpFlh7BkEftNaEmJjnU,254000
0.751,0.871,-5.02,0.292,0.18,2.24e-06,0.0788,0.674,95.106,6GwAuW2FXhErR3hhBzBlEI,164211
0.514,0.822,-5.74,0.0379,0.000933,0.00912,0.105,0.147,150.01,2yTtB554djGbfa7YpwSI4P,345626
0.754,0.703,-5.262,0.351,0.00802,0.0,0.104,0.61,84.851,1bNZVeCadxcKyHVcnOxXYR,203813
0.488,0.5,-7.177,0.0366,0.0275,5.71e-06,0.4,0.238,145.969,7vi8M8Q8AjEzK2NcwILK3g,180822
0.466,0.169,-14.781,0.0365,0.993,0.906,0.105,0.152,98.956,5IvicU5PkQjgGKVlB3pImg,136507
0.391,0.466,-12.031,0.0329,0.777,0.778,0.0948,0.309,115.093,5RJwILrzdezBkI3C1mZbfj,144093
0.381,0.697,-10.69,0.119,0.25,0.0,0.221,0.961,158.952,65GexggyAOfTLMWLKQS4eb,269621
0.841,0.536,-6.866,0.118,0.103,0.0,0.185,0.582,96.013,7MTUN4bpk7Im3Sxz9oCULf,226802
0.315,0.988,-5.627,0.196,0.000143,0.511,0.153,0.0717,159.901,2zwqTx24nn9OUYxrWrngcr,201193
0.19,0.032,-29.055,0.0502,0.994,0.945,0.0865,0.0317,127.869,1MpCGpXC1IXBRUsJBRcA1Q,343200
0.248,0.305,-20.23,0.0481,0.866,0.916,0.0687,0.114,117.236,3tiqaxXkC1FYJDsIOWR1fV,595080
0.413,0.00976,-32.745,0.0391,0.996,0.94,0.0743,0.236,64.112,0vkHCAZeWaZzN5Aswo3i2k,229689
0.441,0.885,-7.169,0.0339,1e-05,0.0139,0.176,0.15,111.955,5kjPSIpmcj2CiVnp6IdZy7,309973
0.872,0.961,-7.772,0.0276,0.363,0.454,0.109,0.723,103.991,2c6VajK9SQhM20Z9SA83Lq,338173
0.603,0.621,-6.492,0.347,0.321,0.0,0.127,0.436,129.635,6yyZNV6fnNR81nIEBYYwEX,173610
0.359,0.811,-7.511,0.0596,0.297,0.88,0.226,0.306,117.948,2mTh104WTZNbcRGhWavEo0,309677
0.58,0.391,-9.019,0.0255,0.803,0.85,0.332,0.775,99.903,5quZmInFJ7EQTJJxyun5dK,126307
0.669,0.519,-4.817,0.0264,0.512,1.14e-06,0.103,0.559,124.945,1GBaQ3nnwxO3WVDUzKZ4kX,226004
0.471,0.794,-3.316,0.108,0.506,0.0781,0.0349,0.936,155.287,5HH3ziXLVxqXYnDk7mJkLf,246903
0.723,0.47,-15.783,0.0636,0.3,0.953,0.0932,0.884,187.41,0hGwMUonyLqlgh7imt3bqL,159533
0.676,0.492,-5.864,0.0659,0.648,0.0,0.047,0.901,155.016,4MNshDc0FgyiddMjlGbeCV,248520
0.525,0.515,-14.601,0.0468,0.911,0.0477,0.2,0.594,109.657,7wKnUv40kBPRA9pCqAdoju,194933
0.517,0.563,-3.141,0.0781,0.533,2.06e-06,0.355,0.629,134.791,2sEWV04i1cEWvm4K2fKqkJ,330920
0.653,0.88,-5.096,0.0454,0.153,0.0,0.343,0.84,144.063,6B63pR1PYE0CCBBuDKvGox,202013
0.668,0.8,-9.024,0.0432,0.727,0.901,0.0814,0.929,114.316,6TVizQZB3d5o4sV6cil589,185773
0.528,0.304,-6.074,0.0393,0.759,0.0506,0.22,0.501,118.294,7vBkXx83Ui48fX6G6y3h29,187000
0.611,0.372,-6.97,0.0268,0.686,0.0,0.232,0.299,159.843,2dPE3VkQ62Ob5rRFi2hdOs,248036
0.185,0.291,-14.501,0.038,0.99,1.46e-05,0.083,0.14,130.319,1NqkDN7KPsMiChz4QaN6cV,156656
0.52,0.457,-10.313,0.0274,0.298,5.09e-05,0.101,0.366,86.031,7AT9jIs9H7tFjxEXmilL94,349786
0.647,0.692,-11.946,0.0398,0.371,0.000111,0.108,0.687,119.985,5MfslJSO6iOAAmz8tz7Efw,336000
0.723,0.397,-10.563,0.0403,0.818,0.0,0.0925,0.419,111.934,6RpgH8EweMWFB9uSR9MFJS,198812
0.556,0.82,-7.8,0.029,0.0089,0.398,0.341,0.433,96.034,20tqANKua7Erq6u3yfT8tj,334884
0.576,0.702,-7.441,0.0326,0.574,0.0,0.197,0.396,119.958,1Hu5kkx4WAnpsmYJClkjQX,359631
0.692,0.439,-10.895,0.0305,0.682,0.0013,0.135,0.833,103.228,5oJAcdklheKyFIZ49GRey9,152960
0.445,0.328,-14.203,0.0281,0.846,0.866,0.075,0.175,99.989,0zqWV67DuqFzLXiLJsAk9Z,197500
0.655,0.838,-8.48,0.0864,0.724,1.44e-05,0.101,0.845,132.97,3g0Mw5HwZgxY4yqO9kJRu8,336827
0.605,0.435,-10.71,0.0249,0.839,0.0,0.309,0.815,88.085,3Xa4yDupeu0pk6xoCWjmX5,257542
0.423,0.43,-7.823,0.0293,0.818,0.0,0.133,0.522,77.43,4ei9Dp9BFU8z1PBlFU993y,162168
0.938,0.95,-2.015,0.214,0.0871,0.0,0.0605,0.538,119.999,4gNXjJOrIn7UUX2SJhs27J,187027
0.331,0.218,-10.261,0.0348,0.906,0.0,0.125,0.119,131.222,0PgPO356ZfPGMKkJlxC90b,412735
0.657,0.419,-9.872,0.0348,0.427,0.0,0.133,0.706,96.99,22PISCNAqOUuqWTdrkn0Xn,194900
0.639,0.0982,-23.308,0.0315,0.743,0.0849,0.114,0.343,94.958,2DrjaMuEALYvQnCUNYt4aH,135103
0.432,0.156,-15.331,0.0322,0.563,0.0,0.158,0.148,72.146,04eWEC4BKIvOeKouYNrS84,260110
0.545,0.257,-15.791,0.706,0.934,0.0,0.926,0.588,125.226,5IC5KYsuFKsPvRH6NXoqgh,65248
0.829,0.622,-7.53,0.0622,0.477,0.0,0.226,0.967,127.106,78qJQdmqZL5pjRiudTJmcp,229693
0.73,0.532,-8.075,0.0476,0.405,0.0,0.238,0.619,133.434,0gpzayawLbdlg37XvC43tU,56293
0.628,0.236,-15.592,0.946,0.479,0.0,0.195,0.489,81.786,4hVNovp2ywf9nnCEaH3JS9,420000
0.225,0.065,-23.092,0.0474,0.963,0.901,0.119,0.169,135.044,13SmPLnFanETwJr2ASGJib,201053
0.429,0.127,-21.746,0.0382,0.916,0.0133,0.108,0.46,99.016,3bN2YUUhmGlZaOVlysacUN,299400
0.547,0.231,-13.252,0.0352,0.985,0.865,0.124,0.774,95.464,5T5k4XS2s6xeKZz1eIv8sD,127293
0.211,0.032,-24.195,0.0417,0.939,0.914,0.108,0.185,89.761,18tf3szzCfs52wGUrexWTt,204200
0.385,0.288,-13.284,0.0344,0.952,0.812,0.0946,0.296,123.306,5qLOeKhDnxRUpPshba8ulr,203200
0.537,0.712,-5.597,0.0286,0.289,0.00568,0.08,0.704,159.871,0iTpQYzJnYgh7kIxyq8A2O,243160
0.292,0.112,-18.072,0.0514,0.98,0.0426,0.0943,0.148,69.463,0Mv7NI7jC1kklOqrORvPB8,230373
0.286,0.193,-14.459,0.0396,0.851,0.211,0.102,0.252,146.327,4cqI2AyrSFCiSjLYiN3A3U,144680
0.59,0.183,-19.262,0.0406,0.993,0.976,0.146,0.815,128.185,4pMJmNT3SquX8aCk4eMEID,112360
0.651,0.314,-15.289,0.0354,0.993,0.885,0.0824,0.664,142.471,4Ty3c1j2dWMMFSbzPS4nAF,205893
0.676,0.637,-10.942,0.0276,0.166,0.643,0.117,0.329,121.994,5VpMEN1kJMhBdCvtc2fE4k,216639
0.861,0.726,-3.793,0.062,0.374,0.0,0.0819,0.57,115.001,5QYMrdft5ml7altGBk1LCF,152962
0.721,0.844,-5.613,0.0486,0.122,2.11e-06,0.0697,0.965,151.042,6SEk9ZCmQsLSUqtN6is2sm,151600
0.836,0.761,-6.034,0.0686,0.021,0.0314,0.0633,0.915,125.993,03xzgjqAYzMW72afLVD6Of,148571
0.789,0.514,-8.317,0.0481,0.000188,0.683,0.0748,0.241,84.991,6yQ8GTqnUsutwVDrnj0YlO,197640
0.584,0.888,-2.571,0.0385,0.0115,0.000113,0.341,0.331,150.042,5f4l3uDDTNNGEtWaXHOIB9,184274
0.757,0.527,-11.107,0.134,0.0427,0.255,0.115,0.319,88.024,6eILYqFz48JDyXUtWSzXfx,185440
0.94,0.509,-6.47,0.328,0.159,5.65e-06,0.0984,0.641,102.04,7xk2QQtIZZVsV7RWQISKGK,149644
0.699,0.922,-4.583,0.0487,0.0276,0.0187,0.282,0.604,128.038,1JeM2RHVfWP3S4mKE3akNf,183750
0.48,0.471,-9.372,0.0306,0.293,2.97e-06,0.323,0.349,143.844,0Yq3qhZbBE2EfzJ7Yzk8rx,264176
0.399,0.553,-7.659,0.0343,0.765,2.62e-05,0.0951,0.171,89.394,0QEEL4pDes3JQbz5ssRHKF,204795
0.843,0.716,-4.107,0.0562,0.0812,0.45,0.365,0.406,99.986,6nMvOfXHPkAx8oS7lv3zwV,312081
0.788,0.775,-1.776,0.0331,0.577,0.0194,0.0506,0.942,130.012,78rJR1WX6TD1TkoXJ2CQGz,180796
0.696,0.609,-7.303,0.0328,0.0131,0.0144,0.113,0.683,137.006,2GFUihqFfRKvu3QfwX4UV9,319027
0.747,0.737,-6.015,0.222,0.000535,0.0,0.109,0.561,162.003,1a9pz3zJ2zUE9iYuGgF7lT,230987
0.55,0.801,-6.789,0.308,0.168,0.0,0.231,0.834,79.468,59kuLVjsUKYZZXwQGZJoXZ,156155
0.726,0.516,-9.419,0.137,0.269,0.0,0.33,0.826,95.077,6PiBprIPgQMuAwoaaAZGTF,277760
0.319,0.496,-9.113,0.0333,0.176,0.000655,0.107,0.321,82.795,5EbTamOuKNYlEsOUGc51kE,232387
0.806,0.631,-3.593,0.324,0.0901,0.0,0.193,0.722,89.912,1gzxxpsWr3JG2e3ARHV9i8,269787
0.724,0.915,-6.935,0.0738,0.0084,0.0958,0.0725,0.843,125.014,0gLFhRnvCu7yk0tNE0C3jG,314283
0.564,0.892,-4.443,0.0638,0.000573,1.24e-05,0.466,0.501,91.87,2UJhmrBVSdTHgQ5mflZ5jB,175125
0.731,0.565,-7.488,0.0546,0.0163,0.434,0.106,0.56,108.016,6mwXLijI5j30DYg08D5oMx,214269
0.519,0.498,-12.783,0.0482,0.834,0.0,0.0911,0.608,134.816,3UbCQtvvWzivfkCnNxrOoi,126707
0.634,0.715,-10.648,0.0592,0.567,0.0,0.245,0.775,124.571,1GeZv8uKwVDUc34B6oc0WM,141827
0.646,0.223,-22.814,0.936,0.834,0.0,0.239,0.569,104.532,6XVVPboSP8bsaNHRditnk9,289133
0.452,0.103,-18.475,0.197,0.764,0.00652,0.112,0.264,94.737,5NChzVQHeoBko6L94xt6Pg,132000
0.311,0.956,-3.01,0.101,0.00113,1.75e-06,0.078,0.538,161.251,0Cmr4SxJMmfr9hXVt6EQUh,120747
0.529,0.743,-5.523,0.0481,0.177,0.0,0.0759,0.78,116.817,0zK545STj6P7qbFSpCK9pp,180547
0.729,0.706,-8.231,0.0512,0.000406,0.862,0.0689,0.941,85.982,70mN7HMWjOMGzZKNcQVCzv,158728
0.558,0.0891,-17.633,0.0643,0.946,0.924,0.0966,0.13,100.523,3Wadbk42UtsJOT5mCx9Bb0,243773
0.625,0.285,-16.686,0.0537,0.438,0.00279,0.192,0.357,140.02,5Ss6DqCldgTmIo6BekVOJT,176761
0.613,0.488,-7.37,0.0964,0.129,2.13e-05,0.335,0.183,172.076,4ZaRg5Sf4TKr0YcFRLh7QJ,190960
0.624,0.734,-7.338,0.176,0.33,0.0549,0.326,0.563,184.051,2ccERNgupCOr0XjIikHDKJ,159130
0.66,0.52,-7.442,0.128,0.115,0.00541,0.12,0.207,139.961,14JceK2UBLd0UUm23N5lRy,207429
0.471,0.745,-5.133,0.0346,0.00796,0.0,0.461,0.347,80.022,1DLkRXovbtwCo2XOrjMr69,171872
0.358,0.97,-4.839,0.0542,2.12e-05,0.648,0.285,0.0745,132.633,5rZfNa6zgXKJcbAftil9iO,293280
0.369,0.425,-7.554,0.0559,0.653,0.000181,0.15,0.279,124.639,3cz9EK3hMxRGeVAKIDZXUa,218515
0.649,0.728,-5.528,0.0269,0.0228,1.27e-06,0.171,0.364,105.012,0h5x5L6JLxKwV0bkBNeCZg,224274
0.646,0.892,-2.548,0.145,0.295,0.0,0.241,0.647,132.065,29GQKCZLPRPFV2XfnNq3aW,203653
0.632,0.491,-9.76,0.0507,0.0518,0.361,0.59,0.551,174.025,0SrPzNviPwiVaZhSYqdrnY,214483
0.0728,0.431,-10.375,0.0383,6.45e-06,0.91,0.212,0.0762,78.842,5kvkCHRD7VbUJ1SaMvBmzU,261493
0.23,0.931,-2.345,0.0791,1.45e-05,0.946,0.124,0.0288,93.034,2H9dio3RZRAzUQwkVvoYJt,247410
0.7,0.352,-9.888,0.0325,0.488,0.379,0.231,0.588,142.37,4D9SlhWhCC73qsYqJDNWmb,223893
0.28,0.0385,-32.553,0.0482,0.995,0.85,0.0827,0.0926,99.631,1u7z1dbU39nz7LysjwU5uF,223307
0.251,0.38,-20.802,0.0461,0.982,0.878,0.0757,0.139,129.035,4Jrbh5nbZdUIhRyoJ3aDVf,326270
0.748,0.913,-10.599,0.0431,0.0431,0.36,0.241,0.655,136.847,2MU6IHBLQshs1BrXwipFjr,213200
0.47,0.98,-2.979,0.125,9.1e-06,0.0173,0.276,0.086,110.044,2E2YVgLWjICg9ZOYwQYd1e,217960
0.594,0.954,-1.738,0.22,0.0311,0.00069,0.52,0.326,87.469,6yr1ix2xyEAVxfgxFQlX8r,205714
0.657,0.837,-6.135,0.0323,0.00229,0.00926,0.105,0.293,128.025,6bniu7saxhxmr7LjqfeOG9,202705
0.799,0.596,-9.626,0.0545,0.00146,0.0841,0.109,0.34,111.976,1usZqtTrEPNm8gvn1vN4T8,226253
0.473,0.0336,-16.83,0.0404,0.826,0.919,0.108,0.0395,151.379,2ConYgDjaTWaZm2zrQoRik,320867
0.201,0.978,-4.026,0.161,0.00866,1.48e-06,0.317,0.245,182.313,2NPElhjZGJwwWKvEWpcWPQ,155077
0.569,0.613,-7.024,0.378,0.685,1.52e-06,0.132,0.643,83.019,2K52jIyphJDANqP4iMJtKj,294680
0.82,0.594,-10.67,0.0319,0.134,0.0095,0.157,0.685,119.999,4ICTkkByHCpjtnXQcwXjeR,246800
0.628,0.529,-10.466,0.0268,0.398,0.0383,0.133,0.499,119.114,1WvInhbItBzIuuVpQIXgPP,336000
0.637,0.152,-18.6,0.0358,0.978,0.821,0.122,0.337,113.292,7rpzJI8s1mCu86z9bevugc,208413
0.235,0.949,-4.266,0.0702,4.76e-05,0.65,0.384,0.348,120.059,34uwL0ulkK25wNFeilwXYa,358120
0.455,0.569,-8.777,0.0571,0.341,0.403,0.162,0.683,147.777,2bwkTVzqMlIZfGlaDkunOS,245200
0.641,0.621,-12.714,0.0331,0.0174,0.145,0.139,0.771,106.136,09uuSsYh4Gti5Ek6kUh17G,197373
0.681,0.621,-11.054,0.0429,0.0846,0.0198,0.112,0.357,131.956,7aoWpLdyTxJLWoFJbN7rbb,215813
0.405,0.41,-10.959,0.0345,0.000994,0.893,0.702,0.0384,116.016,5BoLXtc9D8e2l9jziBriAI,510473
0.451,0.945,-4.652,0.0728,0.00174,0.000324,0.0507,0.864,178.037,1rHAF33MozJYHIthGtgjRL,170900
0.796,0.652,-11.508,0.0294,0.085,0.657,0.181,0.9,137.009,3JE4JOPxIe5xsOKfqjGHmt,194191
0.725,0.358,-14.524,0.0349,0.402,0.000183,0.0998,0.337,117.803,6nsyeZJv0XuksixKBMN3pl,251440
0.225,0.843,-6.122,0.0707,0.000729,0.753,0.106,0.106,95.029,7mtJeiA4HQiWoTY2OtoxFZ,481422
0.738,0.91,-8.938,0.107,0.00118,0.874,0.0939,0.124,137.022,6cKTcheUC3OHDMI8QMKp08,400625
0.139,0.41,-16.166,0.032,0.995,0.807,0.149,0.074,82.058,0T2s2vqpu5rQVbzmQch8Rx,81320
0.461,0.634,-13.686,0.0772,0.242,0.788,0.1,0.697,112.816,1takNGkfJm2k0FTkjWgnAU,480827
0.785,0.489,-11.204,0.0509,0.363,0.0,0.113,0.938,92.499,4GZpfvpH1BCBCFZnoau1Ud,143387
0.44,0.646,-9.105,0.0448,0.317,0.906,0.163,0.506,81.428,7IXdwiecZMXz62JVqZgQbh,216613
0.797,0.662,-3.51,0.0337,0.383,0.0,0.126,0.888,115.964,0QcDrjRQr3G2kW8NPkZOv1,189150
0.399,0.262,-10.442,0.0325,0.959,3.09e-05,0.138,0.185,106.306,39iKhXe8ZHiM6lyidLVcSO,320787
0.574,0.567,-7.431,0.119,0.749,1.68e-06,0.107,0.574,173.896,4Q5sGW2jnKLt9s2ZdxHcty,259500
0.736,0.722,-6.466,0.0761,0.017,0.0,0.0846,0.727,116.096,7FGx98tYHKGabYTTf5rMjd,169812
0.526,0.802,-6.89,0.029,0.000705,0.000827,0.11,0.686,127.296,4mKjS2nOy65q7H5lcqUKpx,274309
0.909,0.606,-8.467,0.119,0.0226,0.662,0.0709,0.315,125.966,2QybTyaL2LlsO4vFNteXuE,328609
0.627,0.334,-14.794,0.0331,0.925,0.905,0.0873,0.308,130.636,4n8AWw119F9hrrtjpP5sU4,264893
0.715,0.82,-9.204,0.083,0.327,1.35e-06,0.33,0.953,90.331,3FRitjUMOx84jTUrWbZ8xC,223118
0.668,0.473,-6.47,0.0246,0.535,0.0,0.117,0.659,167.955,3i2aTjUWpwr0siJKlMSr4S,183280
0.672,0.101,-19.547,0.0555,0.96,0.931,0.088,0.323,64.923,7HKsEdlJENUzqlWdtdO6be,133004
0.489,0.576,-9.623,0.0649,0.724,0.0,0.0934,0.842,72.8,725MnAlkGY2abnhIIKJ1LV,423288
0.594,0.772,-6.668,0.0641,0.294,0.0,0.0982,0.91,110.016,6bqRyZpMUDMvQ1mJsmClQt,257613
0.837,0.961,-2.131,0.0931,0.121,1.25e-06,0.175,0.888,111.997,3LizBW3YLIQSxO3ZbyEgMT,209850
0.597,0.289,-13.364,0.0286,0.7,2.64e-05,0.162,0.246,139.905,6ZCRn7N8imr7VEx99fKDfw,221727
0.695,0.238,-14.276,0.835,0.561,0.0,0.118,0.474,104.873,49Jsi0yHOlVMDaZQ39ruW0,462454
0.608,0.416,-9.934,0.0888,0.768,0.537,0.223,0.918,180.125,4rHjZlNFyBhY6CgjlR5y5W,194027
0.717,0.829,-5.432,0.0367,0.00261,0.0147,0.106,0.729,144.04,56jlrdCvA7Ih13L9OMcfDS,242533
0.435,0.638,-5.658,0.0403,0.013,0.0,0.172,0.288,126.86,66dv5lOc8zxYdAJzhFDvJb,239991
0.862,0.831,-6.407,0.139,0.278,0.0277,0.163,0.83,93.765,0DVUZMPDuWmz6QlLY3XYoS,277013
0.166,0.0338,-28.699,0.0532,0.857,0.745,0.112,0.353,128.987,749a2IxiF2QIwgSrmbBZ3M,192667
0.457,0.109,-39.119,0.887,0.772,0.701,0.523,0.159,106.39,4nDc7p7FF1XLY6X3JrFzHK,75000
0.577,0.844,-3.741,0.351,0.551,0.0,0.138,0.662,140.167,2ljuwHtdINTHKX4Mz5ujzw,164806
0.884,0.798,-7.052,0.33,0.0177,0.0,0.191,0.421,108.014,6qU3NYZdDkpBHdLWsD0uRR,178889
0.39,0.839,-4.69,0.0541,0.00619,5.61e-06,0.287,0.541,152.089,2NqVgVZstbhxp3FF8RieCa,132867
0.429,0.631,-11.514,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,1jzDzZWeSDBg5fhNc3tczV,168440
0.742,0.67,-5.444,0.0509,0.0177,0.0,0.273,0.962,140.079,4Wpc0hrXbVH3UGWEhujHpp,31293
0.66,0.627,-7.047,0.0344,0.444,0.0,0.104,0.735,145.952,417KP5Fv0R6YMTjcSzdDr3,214087
0.886,0.52,-8.209,0.222,0.00819,0.0,0.0779,0.319,134.129,6DkK11BIC836tTu3056Kxg,133803
0.514,0.515,-6.864,0.0257,0.000559,0.0,0.0832,0.376,85.837,4lsZkQcl4NYXclwE1jZVEJ,314493
0.718,0.715,-5.981,0.0871,0.266,0.00047,0.191,0.557,127.951,2wxeIeofgy4AHaOhtePamJ,223125
0.2,0.962,-5.49,0.0583,1.62e-06,0.825,0.24,0.335,130.665,5IjdTBTtcQ2XlbagRXYLCL,255400
0.56,0.843,-4.188,0.0641,0.112,0.0,0.197,0.892,152.598,2BbFd78ykW1pnR5vZreQkr,201240
0.589,0.945,-5.561,0.923,0.803,0.0,0.865,0.255,73.838,6F8GUsToYsZ6bm4zsNFS3x,69880
0.144,0.931,-9.052,0.0812,2.04e-06,0.954,0.208,0.171,103.393,1rbPdy3TmvQYHEtqZKDGHZ,206240
