danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.771,0.376,-10.842,0.0472,0.25,3.39e-05,0.156,0.611,113.895,513ngsQXc4ulMEuhq1VHb7,259387
0.512,0.89,-2.98,0.0474,0.144,0.0,0.099,0.65,169.889,31AlYqsaVbs3TA1Ri1SW86,243979
0.577,0.497,-15.817,0.256,0.174,2.45e-06,0.0831,0.66,160.137,3YPcQ07Ehp8AkQldJ1A8EH,320400
0.415,0.341,-12.893,0.0398,0.833,0.0602,0.102,0.105,119.008,11EFXIUzqm0axnIyTXKwJP,359308
0.486,0.355,-11.486,0.0294,0.284,5.09e-05,0.227,0.419,101.161,4KlLRQEhdVDYouyW6dA6tP,258400
0.718,0.194,-16.931,0.0329,0.559,9.89e-05,0.11,0.191,84.009,6fjLHqumARq82yruyMNE1m,255427
0.282,0.365,-8.294,0.0321,0.335,0.0016,0.0918,0.233,187.647,1c8vDF2RJV6v48kbx1ar0D,200227
0.543,0.764,-7.342,0.0327,0.0498,1.28e-05,0.0626,0.43,164.175,2ajK6C2t7krT271fMCLbGC,198320
0.828,0.668,-3.601,0.208,0.0447,0.0,0.219,0.646,98.147,7szgrzgfRnz7MgL0AOe27H,197815
0.821,0.625,-10.815,0.0671,0.456,2.12e-06,0.336,0.907,81.952,7CEZHdsnC7ZlTUU9Oh2TgX,223200
0.598,0.521,-7.421,0.0612,0.347,0.00109,0.105,0.467,153.913,3oEFycK6XL3dCecG6CRplI,233240
0.741,0.834,-6.87,0.115,0.412,0.0,0.351,0.928,115.06,7ATIvhFl6RYaHuOiLG5sne,212000
0.619,0.723,-8.318,0.0422,0.0621,1.88e-06,0.255,0.385,99.886,01hw9A13QDRmnh0KMARpC8,251813
0.655,0.538,-9.694,0.0235,0.42,0.000567,0.115,0.34,97.661,0u7XdgXH2WrQXw0hF8abaX,259467
0.755,0.463,-11.881,0.0306,0.546,1.62e-05,0.13,0.891,127.048,06ipyl4DSbK6KLKjhUTS0k,202560
0.366,0.241,-12.343,0.0353,0.822,0.000104,0.108,0.202,121.399,0sKHBGLXlX2lBJc4zkGyeu,267187
0.564,0.755,-8.556,0.116,0.105,0.000436,0.114,0.616,183.029,4SdfWNfj3LbEicQ7eMxZTW,315840
0.469,0.425,-6.879,0.037,0.689,0.000324,0.0697,0.156,191.536,28grzRrS5csyaI4uK98IX0,231667
0.739,0.574,-6.668,0.333,0.313,3.09e-06,0.385,0.525,150.024,4jsLDkv6lHW4v0mu6APoua,255293
0.608,0.231,-22.699,0.0415,0.697,0.000828,0.517,0.236,101.135,0pgtq2mOAY2CguOyYUNpjJ,260389
0.786,0.853,-5.448,0.226,0.0986,1.96e-05,0.382,0.541,89.956,4M8hGqkKYTglubT25maZtY,247400
0.556,0.781,-5.772,0.0291,5.91e-05,0.000127,0.0936,0.34,123.034,2aPh48vtyS5lzvGNDTiPb0,244052
0.849,0.578,-7.598,0.0789,0.0781,0.0,0.0844,0.9,138.094,0vxDcZ52qle3FOpdZQTykM,203191
0.442,0.243,-10.27,0.0342,0.886,0.00244,0.246,0.197,131.659,1dN9t1xA7fk8NShYRGsV4b,281080
0.422,0.726,-5.672,0.0511,0.648,1e-05,0.0943,0.415,73.166,28OxcJtCizQ7KbQL0p9Gmq,354053
0.711,0.675,-7.134,0.0699,0.103,0.0,0.268,0.682,120.031,3mQ4d03tCULZQg5GxI0czM,208383
0.704,0.705,-6.588,0.0263,0.0689,0.0,0.122,0.578,134.975,4a76N7W47CU6JVMcpDYQuO,243067
0.616,0.754,-8.458,0.0317,0.153,8.22e-06,0.077,0.479,143.885,6kNK6l7Yq0iN8qxD5hC3t5,254240
0.813,0.557,-8.678,0.0666,0.154,1.77e-06,0.0657,0.683,136.249,6AS3wW4BfmL0EicoMQgzEz,180373
0.644,0.716,-9.588,0.0453,0.0661,4.77e-05,0.142,0.68,128.811,7vKh2NzGOD2Nalca96VNCu,165787
0.567,0.9,-3.575,0.0359,0.0013,4.69e-05,0.304,0.567,125.052,4YhltBS7SnlB69a54chLVR,274493
0.231,0.0955,-12.669,0.0383,0.879,0.000104,0.0926,0.101,166.3,3eyo2wl1bWouMLXAH63gQC,227200
0.619,0.843,-5.574,0.0276,0.00204,0.000752,0.308,0.782,91.047,0bkGBG8JVqmlNVYsIAXriu,247320
0.364,0.395,-13.176,0.0446,0.00159,0.000443,0.356,0.0403,119.863,7pTbntp1w74mCOgCWENWPo,195997
0.519,0.609,-11.162,0.044,0.217,2.74e-05,0.162,0.715,166.418,1kydL5wicYQ1JvgVl3cI2z,220493
0.521,0.777,-6.37,0.0411,0.391,0.00026,0.349,0.837,144.982,5DWQpRZdmPKB62Tg0xkime,196813
0.475,0.625,-4.016,0.0266,0.129,0.000578,0.331,0.732,78.131,5utSir4XWHxue8ZsgSykvs,291880
0.764,0.644,-9.159,0.0385,0.361,0.577,0.108,0.3,120.005,37lVUFmWDK6w0XseWeQA9D,291693
0.825,0.731,-7.892,0.0646,0.226,0.00967,0.0915,0.216,104.993,2OT1vA55nkr4QViS9N1wbY,209505
0.658,0.374,-11.107,0.0885,0.311,0.0,0.895,0.395,102.049,6ufo4AtOnacz5IJ88wStfy,264230
0.77,0.485,-8.348,0.0321,0.272,0.00153,0.0899,0.525,95.999,5srp0jHVsHeXPSEpHGx1su,214293
0.695,0.697,-5.936,0.035,0.124,0.0,0.142,0.963,123.046,1pqL7Gu0ErPMXHWwohVqBu,207200
0.492,0.562,-4.556,0.0299,0.749,0.0,0.17,0.49,132.742,3tCmFjyUtOrimnxO6uYOeK,224867
0.673,0.822,-7.456,0.0399,0.611,9.39e-06,0.0975,0.792,144.328,1imNIHv1jz1CH5bd7zgNOl,225400
0.777,0.681,-8.424,0.217,0.102,0.219,0.409,0.752,96.991,574oYaLxW6VztuXXdtB2rv,235680
0.726,0.47,-12.62,0.0493,0.0172,0.252,0.147,0.117,96.069,7x6MrKdlGbq3sP91s1lGsp,497780
0.686,0.557,-9.092,0.0402,0.666,0.0,0.196,0.476,115.374,5jVx7tlBYYH78dOVKg6NjF,172000
0.502,0.321,-8.601,0.0441,0.851,0.0,0.156,0.348,121.991,240WkSGaUBJMBmHLqS33WA,189907
0.55,0.557,-8.878,0.0582,0.736,0.191,0.125,0.791,142.872,1APTFEjQozfkbghvrQbWdB,330000
0.549,0.679,-10.0,0.0281,0.299,1.31e-06,0.3,0.419,131.922,3JPHQq2bH39TbmOMDl4yy2,263467
0.71,0.508,-8.453,0.0351,0.354,0.000467,0.218,0.723,148.02,4W8Ul03PbxYZUzo9IoH3SB,198693
0.539,0.508,-5.198,0.0272,0.823,7.79e-05,0.107,0.149,118.018,1BsIcp6FTuM8jSt4NYe5TW,241787
0.723,0.545,-6.954,0.0316,0.811,2.8e-05,0.0831,0.524,128.845,5QOIFQCCD5FVP1ehmm3Lmq,146457
0.706,0.846,-6.896,0.114,0.0349,0.0,0.116,0.37,94.877,7Cp9OCy9VpcB5SpKblC8iu,237750
0.633,0.314,-13.923,0.0359,0.475,0.929,0.102,0.381,106.776,5yfDpT7x1V52yZf0KSXOIY,275107
0.275,0.628,-13.705,0.112,0.29,0.232,0.109,0.53,167.232,1xO8vwczauGhHiJtYekHBQ,183507
0.458,0.354,-10.089,0.0256,0.447,0.344,0.159,0.196,82.016,47GnMdb6225a2LT4zWviCV,167000
0.685,0.623,-9.437,0.0623,0.445,0.0,0.11,0.539,138.043,3P1CKWqyTLapVVhsaTq60E,260773
0.822,0.472,-7.619,0.0614,0.852,0.0,0.101,0.775,143.686,4urz5HTOGF5LRu2iUOdBM5,265133
0.568,0.81,-7.998,0.0304,0.00103,0.194,0.126,0.522,126.009,00tjuWQpEghFuIftQaxD6I,221071
0.688,0.444,-9.686,0.0374,0.289,0.0,0.311,0.444,135.036,4mAcR6tbQdvQdUcV1o1YGg,201450
0.716,0.523,-13.45,0.137,0.216,1.35e-06,0.0685,0.957,132.141,1s0PTLDpAvzBAUymv3xFh4,190960
0.53,0.982,-2.635,0.171,0.000737,0.0,0.193,0.356,76.003,0IDU1ze7XuPZv5QyguLFjX,202133
0.597,0.692,-7.115,0.0543,0.153,0.0154,0.212,0.197,125.025,6fEwL0hrdIRLFR4yChTOmW,192980
0.327,0.318,-11.554,0.0316,0.694,0.0,0.104,0.331,110.742,4ThEKvL2Hi7xvFR5oylVU7,248000
0.382,0.736,-12.922,0.0375,0.00469,0.0245,0.312,0.909,176.68,2S1l6jjNY7UUXIfWpJPUOr,211667
0.588,0.638,-6.295,0.0272,0.554,2.92e-05,0.224,0.949,95.056,0mqaKGNl6O45eqANcjiJ0i,216800
0.519,0.507,-15.906,0.248,0.018,0.0127,0.168,0.649,167.747,5EyzrBXvtKzM97xRayogzq,206240
0.471,0.208,-18.544,0.0342,0.549,0.955,0.101,0.605,105.42,2i49Siy1wPaMt1N3BdayQX,134493
0.789,0.71,-5.728,0.0569,0.39,0.0,0.119,0.945,88.974,0sZvsIxF71s6FCtWUFBim5,217987
0.876,0.824,-6.183,0.12,0.0234,0.000945,0.028,0.688,126.041,5QPOyW23zJHSYkrYRYIeEl,172211
0.574,0.697,-7.841,0.0471,0.154,2.63e-05,0.266,0.87,154.672,08HjpxKHf2vKKmmLrBMmMv,154000
0.409,0.355,-12.772,0.0277,0.543,0.0555,0.143,0.303,154.984,0I23xJYAc8GC0Vl37wITaD,274160
0.674,0.931,-6.613,0.0658,0.179,0.0886,0.137,0.487,95.481,2PQYPHyA60DcP9ZvMCUUDm,186200
0.381,0.0335,-18.22,0.0489,0.957,0.0,0.081,0.0884,90.717,0ZYipPSSIrSFYLqqJtPqek,188115
0.533,0.856,-6.827,0.0633,0.0726,0.000498,0.979,0.374,145.858,6eu7aP2BZZ8fL0SGmC3BV1,463893
0.572,0.533,-10.884,0.0305,0.241,0.0685,0.165,0.759,171.475,1rQKiI7Lh6faIY6szq5qqw,234591
0.519,0.255,-11.013,0.035,0.756,0.0,0.111,0.497,167.037,6dcCfYB6yeaXKhHWMnTzy7,211293
0.394,0.314,-14.61,0.196,0.498,0.000579,0.11,0.488,174.528,2K81xUu114IN76ZUSnlAqm,258667
0.763,0.672,-7.059,0.0668,0.0267,0.00768,0.0906,0.573,100.0,14UqPtDPNiIO7uUHxUrfjw,303413
0.656,0.478,-7.808,0.0254,0.304,9.72e-06,0.212,0.492,133.974,5fEmRHYbgswl3OiHUuI0Rd,241000
0.414,0.627,-12.083,0.0364,0.174,0.00198,0.156,0.658,145.912,6yBqcpTGieiWZ9LucLxEwR,318013
0.426,0.334,-7.949,0.0371,0.732,0.000354,0.673,0.165,113.294,77UdJtfZj4KpnWv0jV4UQi,131387
0.192,0.886,-4.82,0.0783,0.000857,2.49e-06,0.172,0.443,170.523,79YxOXuLWJKNnnO1S2T5uo,204907
0.725,0.381,-5.171,0.0288,0.658,0.0,0.147,0.604,100.026,7jKEokbeRzFjPGeMUg6WpW,203240
0.588,0.92,-5.418,0.0758,0.00946,1.16e-06,0.107,0.506,141.014,3K7DSWZIqF6kK3CdZbihvU,249848
0.556,0.714,-10.766,0.0765,0.000682,0.0188,0.196,0.558,123.238,7ofneIqlWcpzwXWmJIC4W3,401947
0.389,0.901,-3.828,0.0521,0.000189,1.08e-05,0.143,0.194,153.929,7BZYVmcEKGy3FW3761rAjZ,248825
0.655,0.266,-12.135,0.32,0.721,0.0,0.146,0.745,104.269,1KgyDxcXQ23XH0glTyBqoa,184500
0.503,0.384,-12.649,0.0721,0.819,2.35e-05,0.194,0.279,106.093,5iwTib9o1hqNXRW8N021Rs,168751
0.614,0.648,-13.236,0.0422,0.246,0.00144,0.152,0.78,75.549,521qsIMBgTRWZ7XwcipsAg,255013
0.577,0.546,-11.7,0.0274,0.33,0.0,0.305,0.731,90.587,0zE9k0ydad33MLayUDC3RG,241534
0.316,0.348,-11.854,0.0299,0.155,0.0212,0.121,0.328,171.403,3x2IfAimxB8bzZiIprvnp6,301093
0.371,0.426,-7.562,0.0263,0.645,0.0711,0.209,0.0389,143.685,28Lxl3HBJ4eZfA0LKKtJPa,188579
0.392,0.566,-7.216,0.0511,0.602,0.00577,0.0806,0.521,92.639,75wuadT3aSbfp9Bf57qpDQ,203042
0.601,0.321,-11.354,0.0441,0.528,7.39e-06,0.115,0.519,169.739,4S0TVBmZlqQWjoaFthRlbE,222203
0.265,0.44,-6.784,0.0353,0.697,0.00296,0.178,0.135,200.937,4GU6SJEUx2VAAVS6GfiiuK,225000
0.397,0.568,-7.14,0.0413,0.169,0.0,0.357,0.131,89.996,0TPNyLYNsqzW6zPR37l5y1,237120
0.471,0.436,-7.021,0.0276,0.285,6.94e-05,0.114,0.0869,69.788,7x9GhUzFV0yx5yDV04E1Ei,237214
0.577,0.492,-10.441,0.0333,0.0638,1.34e-06,0.0904,0.0631,132.987,6dHjiA0mBKm1AwBeB2LV0E,230977
0.488,0.364,-15.954,0.0321,0.0714,0.0,0.0756,0.544,79.707,3Ymi51lilmxnc9eRnfi32D,297800
0.575,0.338,-13.316,0.0281,0.546,0.0,0.315,0.656,133.095,4eY6lTOvMqWwy5IVk0A2lb,244800
0.464,0.853,-9.747,0.0936,0.00154,0.195,0.14,0.784,93.591,2kTP4nXkWNh74PeAUsx32H,279227
0.739,0.707,-10.786,0.047,0.00237,3.19e-05,0.0611,0.752,121.177,0huTXMuytB0jdah8wapKE7,218227
0.585,0.743,-6.97,0.0495,0.017,1.49e-05,0.0751,0.693,133.572,1Qaxqc48gWsK9eRMLTKNtJ,183000
0.341,0.231,-17.3,0.045,0.354,5.62e-06,0.21,0.248,79.378,2sIigOeROPCB7E7uZpGXWy,554640
0.646,0.385,-9.958,0.033,0.79,0.00551,0.0873,0.291,120.878,1rKbNgRveIWP4klIKe4NmE,278204
0.381,0.412,-7.93,0.0283,0.316,8.64e-05,0.115,0.492,171.511,1MloT3fmHjyjpFsI2S13vX,210467
0.496,0.194,-9.863,0.0274,0.903,0.0055,0.112,0.247,91.768,3oTqeCB3j5Yk1PkCWbRyyj,155000
0.536,0.809,-4.407,0.0344,0.00187,0.000741,0.108,0.559,110.36,4nwczY0N5mHoYWjtimxG1A,371733
0.13,0.308,-12.114,0.0332,0.889,0.0887,0.128,0.0399,89.42,75l9IX59pyA2rSYNg1hxnb,250200
0.683,0.473,-8.449,0.0287,0.82,0.0,0.112,0.951,95.071,3ANy5aNWEJScu480jnj11I,133867
0.504,0.333,-11.838,0.0287,0.861,0.0,0.0914,0.397,82.149,76RAqkXHsNvjQZqrCPoSxw,158627
0.63,0.108,-21.819,0.0466,0.482,0.0,0.0559,0.535,125.281,6fSuXbKHvfjPgsnbre7oJo,156760
0.751,0.545,-9.575,0.0651,0.075,0.0,0.0752,0.65,162.389,3PLiryvoRcnNbkrtrc2ovL,214840
0.704,0.738,-6.794,0.0349,0.11,2.63e-06,0.19,0.94,128.975,3oVho1fr1cNhdz8N4tceF6,242373
0.719,0.506,-6.209,0.0293,0.472,0.00101,0.157,0.681,98.06,1GjayjS8KEuljD5GhTuDDq,232473
0.82,0.906,-5.897,0.119,0.182,0.0,0.112,0.815,99.878,5xgsrlbxfmAZR8t57ljK5t,190933
0.56,0.729,-5.243,0.0404,0.158,0.0,0.066,0.312,125.247,650AFM5GJoTAAmQCI4Zy8Z,205443
0.734,0.923,-8.189,0.0561,0.0495,1.29e-05,0.0612,0.847,109.661,6LZOgBvntXL1egqIHHPnhn,194533
0.804,0.71,-6.929,0.0896,0.619,2.55e-06,0.0979,0.87,128.873,0Cite3VtxgTpuLnBF0R1g8,163933
0.544,0.825,-2.134,0.303,0.194,0.0,0.238,0.603,210.059,1oUiMaoB6GKOoCHnQoI3tT,184564
0.545,0.375,-8.651,0.0295,0.718,0.000136,0.121,0.261,151.896,6ZxjsfQLl8Su31of572RyS,218680
0.729,0.384,-11.098,0.028,0.912,1.52e-05,0.0908,0.491,84.904,5C4i62TlspAqXhPQzmCrw3,239653
0.722,0.629,-7.229,0.0486,0.132,0.00172,0.0703,0.127,122.406,4ttXYoG407NxVNakq2UJHB,248360
0.782,0.29,-18.87,0.0532,0.326,0.018,0.0759,0.669,103.107,0EhcP3OKw920Hgh1MmVQJi,340627
0.586,0.359,-12.406,0.0337,0.812,2.63e-05,0.0909,0.462,126.046,1Nz6uumlC0WJsZf4LpgIFf,352576
0.566,0.382,-12.408,0.0283,0.221,2.35e-05,0.153,0.584,131.607,2E0At6Xp1ecIGcr5y1hEGc,214493
0.563,0.407,-10.241,0.036,0.615,0.208,0.104,0.204,80.003,1DbDTb0P9i5OtM9lNlaEws,244360
0.558,0.605,-8.243,0.0257,0.125,1.6e-05,0.113,0.392,96.279,5o7idEY12ht7TrTHu5e4fG,172880
0.607,0.714,-7.086,0.143,0.193,0.0,0.1,0.271,130.063,3YPI87M2YZI1NkpEO2xBjx,274227
0.397,0.722,-6.599,0.0355,0.0554,0.0,0.248,0.393,95.156,76wswZbVlavetSoQhvlxYj,268912
0.832,0.509,-11.784,0.0511,0.32,0.00084,0.0769,0.922,141.146,6ihNQrLxZxiDrojwEGasO0,187040
0.507,0.402,-9.877,0.0327,0.497,9.56e-06,0.0875,0.236,78.408,12135Fon3S8nmhJFmXyVNQ,239187
0.501,0.819,-7.229,0.0296,0.0517,0.000193,0.532,0.656,157.95,5qOA8UuZORdUUnwGXYbmA5,398213
0.691,0.589,-8.137,0.0519,0.135,2.7e-06,0.0962,0.665,96.054,5H1dyC8y0t3VSgohU7fDUP,142787
0.687,0.358,-11.399,0.0281,0.426,3.87e-06,0.0742,0.538,117.178,5NA8xZKfM77VhbRUuC33Yt,172573
0.595,0.251,-12.888,0.0382,0.192,0.0,0.0794,0.18,76.055,0E92Yyci71Z4mx6HlQGHeU,246293
0.387,0.184,-16.21,0.0337,0.92,0.0726,0.112,0.318,128.256,2lEk2GiUcKYISZyATarKDF,164920
0.713,0.82,-4.071,0.106,0.132,0.00044,0.221,0.583,82.511,07NDq2iSkMwFL5dhxrwHeD,203636
0.702,0.4,-9.732,0.165,0.392,0.0,0.144,0.384,145.901,73OwgamCSz2VSajDWB2Tyh,341307
0.673,0.849,-5.242,0.0544,0.0186,0.000274,0.116,0.375,148.002,1c5iUY7Zg1SxtROg1yr5ad,192467
0.695,0.474,-12.656,0.0436,0.605,0.285,0.112,0.573,100.373,0fBTXEaJEWUzO3tIR8EhUe,230217
0.824,0.826,-4.003,0.0719,0.01,0.00204,0.527,0.794,102.959,1ouGJK8blTFkGGPibIGSjO,219627
0.586,0.842,-4.703,0.0283,0.000739,0.00058,0.367,0.586,110.977,33hJh9IK5cgkNxmD5JVrpG,249269
0.758,0.826,-4.932,0.027,0.0323,5.55e-06,0.11,0.848,99.984,49KizxpA5LrCdv9ejIe5En,246764
0.788,0.683,-6.635,0.0482,0.015,7.73e-05,0.0777,0.875,139.941,7goXme5pCzfjcLcfNiMLrK,196787
0.39,0.341,-6.962,0.0336,0.564,0.00764,0.198,0.303,172.942,22oAT0YVvlh0x7ezpT43zk,268613
0.488,0.527,-9.939,0.0374,0.116,0.0,0.0782,0.821,169.121,3RKLw3FWFWph34Pvqjp14S,404364
0.6,0.654,-7.615,0.0321,0.414,3.36e-06,0.144,0.371,157.942,3QnSukQxyMtUuDwWuV9EB9,185492
0.582,0.615,-10.0,0.0408,0.0998,1.45e-06,0.191,0.718,99.961,7ta9UVID3MF6pEgMmA7Hon,266000
0.826,0.721,-6.464,0.0387,0.0166,0.00016,0.0775,0.985,127.902,2WhdsxLaV7B7kkqkAL07i9,206000
0.309,0.758,-7.479,0.0601,0.0354,3.07e-06,0.137,0.801,169.612,58nYM2YZhSaERfbWo1fQhM,173213
0.54,0.953,-4.288,0.113,1.78e-05,0.000193,0.0596,0.297,107.543,0rtvAHdk9oiQiiIgbO1c0H,191360
0.261,0.236,-8.311,0.0276,0.728,3e-05,0.0897,0.0614,74.712,3h1l8RO9dKRcdNwkLQOP6D,229907
0.642,0.588,-6.979,0.0526,0.0978,0.0,0.123,0.569,150.089,6tdsto14cGbG25hQgGSEnu,228840
0.578,0.291,-9.782,0.0282,0.385,3.56e-06,0.1,0.111,100.091,11vwOBQCtMpr0MOtRswrAR,271200
0.588,0.606,-13.777,0.0313,0.0487,0.906,0.0902,0.66,139.772,0ycbe3CTzHuxvO1fLraV5W,145400
0.629,0.683,-5.57,0.0279,0.242,0.000309,0.102,0.602,119.314,6sJh7uLlUUVakOOMPCrjJP,199840
0.528,0.494,-9.803,0.0349,0.067,0.0,0.096,0.333,126.003,6UQEMja6l7UAOyCSGdq98N,219992
0.771,0.375,-9.889,0.0664,0.325,0.106,0.251,0.423,89.996,5EtFgMYd76G1a6AiYaPJPE,433667
0.747,0.858,-5.186,0.0582,0.0896,0.00603,0.101,0.326,120.055,0kBE1Efdf3fbj0pKmmufkk,228329
0.526,0.396,-10.716,0.113,0.56,0.0,0.108,0.337,127.202,6Lo06KAH4xg7VmYK0SuDNA,196987
0.512,0.556,-9.449,0.153,0.676,0.0063,0.108,0.447,153.782,7jiZm9C2btuI1ZUT5z2eHI,246680
0.68,0.874,-7.771,0.331,0.242,0.147,0.127,0.319,71.511,5xLvFSzAvdDZBm5qCq4t02,232077
0.669,0.916,-7.807,0.104,0.631,0.0172,0.213,0.573,138.982,35VPaHNSZWuoTtb5KPbbT7,238333
0.724,0.691,-8.756,0.0419,0.0988,0.664,0.0836,0.557,105.03,7HoIavjHFcvgjWxgMYZoi2,241173
0.745,0.537,-10.051,0.0326,0.39,0.498,0.0605,0.559,116.763,0TcQ5v9nHdZ0wgirVUaypn,456664
0.52,0.523,-9.744,0.0426,0.652,0.0,0.202,0.523,122.238,2M3R8mB950HYhBMvZ38WJE,245000
0.677,0.684,-4.377,0.0428,0.149,0.0,0.0451,0.783,113.996,3Yo09bDljqyl3XpItIZZHH,228787
0.539,0.586,-8.41,0.0333,0.395,0.679,0.0929,0.718,90.242,7AJm2FCtrzI2sh7DI9NqEv,308000
0.7,0.83,-8.958,0.0683,0.285,0.224,0.0918,0.25,119.991,7nsy0hzhmi0d9lOAvauw1U,208173
0.824,0.578,-7.778,0.0335,0.268,3.61e-06,0.165,0.96,120.06,4h8qEjmrvTKMleGBk7AVup,216213
0.382,0.385,-8.46,0.0348,0.135,4.37e-05,0.124,0.098,88.962,45Ff8lR6vQ6NdkJ5LaxbTg,181454
0.643,0.704,-7.679,0.0505,0.00283,0.000489,0.127,0.962,141.698,6jhDunPRvSyTTGM97cimhs,224383
0.728,0.719,-6.952,0.0597,0.521,0.574,0.109,0.86,86.968,4kagkmpc4bKWAmlOr325BG,164250
0.674,0.796,-12.493,0.0381,0.0739,0.837,0.0775,0.931,135.862,6wpxAj5jC8bqQGdRExhc0W,239053
0.377,0.666,-7.516,0.0304,0.414,0.00755,0.138,0.346,103.561,0jzd97ZP3hDQOJoa1XKLaG,278000
0.437,0.818,-4.067,0.0847,0.0591,0.00032,0.144,0.748,173.786,1kgIuTVoKQfVwFpVuB6PoN,174240
0.6,0.746,-6.792,0.0291,0.0259,0.0793,0.042,0.377,109.994,3mr7yMFfB5tMFRHHrirjK1,207034
0.725,0.334,-10.847,0.0396,0.852,0.0017,0.119,0.438,139.956,2Mug96xIggNb8lBr88vP9Q,177066
0.541,0.906,-2.76,0.0896,0.0121,0.0,0.292,0.691,161.961,4lFKVi6xLMMeeEpdM9VdEY,252026
0.428,0.474,-6.951,0.0425,0.417,0.0,0.101,0.402,118.672,41KnyMuGekbm0NJcrudF9B,217827
0.642,0.591,-15.743,0.0244,0.00473,8.56e-05,0.226,0.729,102.588,74hcuRoZQYls4PAUoH4kP8,232693
0.736,0.845,-8.424,0.0333,0.197,0.00372,0.226,0.961,128.415,1ToNNAlCF0c57oH4gU5BK1,222227
0.475,0.826,-6.929,0.0495,0.026,1.94e-06,0.381,0.659,135.139,7tJTaCygq9htpMgNyJgUBU,188000
0.675,0.849,-12.184,0.0413,0.0733,0.0,0.13,0.59,123.974,1YttlfnjcVeG8SN7leXjbm,238533
0.595,0.257,-12.795,0.0483,0.359,5.62e-06,0.146,0.333,83.035,1rPOVzv1LEXFhR8WLVnN9t,296000
0.508,0.459,-8.492,0.0319,0.696,2.41e-06,0.0818,0.68,169.528,5AaRESGmDJk1zaZ9jLikMF,228307
0.392,0.3,-10.81,0.0454,0.848,5.96e-05,0.0908,0.264,122.579,2XHfMzRLbCpxwPs3dCJO74,219677
0.631,0.273,-11.158,0.0275,0.929,0.00398,0.105,0.274,104.908,61xrpJSyUugq5x3psVOA0y,235000
0.555,0.923,-5.269,0.105,0.036,0.0658,0.328,0.438,135.017,7lUubfSILPpSsgyQVfyy7E,278754
0.583,0.166,-13.717,0.028,0.878,0.128,0.0992,0.0845,92.003,5BfkPfQlehCw2TR3wA4Fe3,353000
0.844,0.531,-10.7,0.0353,0.235,0.122,0.0906,0.907,97.576,0B6ITHg8sfBlee5CpUQHSc,289800
0.783,0.641,-9.011,0.0699,0.301,0.00401,0.0797,0.711,109.166,57Fm93NIKDjtFcRcj5kSWy,139733
0.607,0.164,-20.089,0.035,0.0352,0.0,0.144,0.188,128.013,4CdmrWnqfxS0fnQqFveEY0,177533
0.752,0.69,-7.746,0.0301,0.136,0.00337,0.161,0.961,135.11,3zCUoLD5Q3gpFF2bdyNGRm,232255
0.77,0.632,-8.07,0.0291,0.104,2.06e-06,0.163,0.813,122.101,67POYO1GP3QnvUgzeabcax,228613
0.629,0.0955,-12.876,0.0521,0.918,0.0,0.125,0.432,79.169,1K9ZHUZSIvPO0Dx2pdW1fw,139568
0.615,0.655,-5.689,0.0416,0.132,2.51e-06,0.134,0.254,119.885,08oeLx0TjWEzHoJVoUbVBB,227267
0.828,0.618,-6.581,0.067,0.442,1.43e-05,0.101,0.623,110.964,0ZudS7xEuNkGKfOOhRrwD3,186973
0.575,0.69,-8.144,0.0744,0.138,5.71e-05,0.163,0.574,169.647,1ojnLq8Zp5pf9OCCm6ipuI,252333
0.358,0.555,-7.292,0.0285,0.274,0.0,0.254,0.291,95.979,43TTy3OHEBtt6vCN7hqwcE,248147
0.75,0.813,-5.129,0.302,0.251,0.0,0.117,0.33,153.982,3iPAwu7ilhtCPs4JV5JPlh,240013
0.604,0.512,-9.082,0.0317,0.636,0.0118,0.312,0.681,131.206,2WR9QYYlxzUUpinbbJwc2t,222533
0.626,0.477,-10.79,0.041,0.877,0.000403,0.0889,0.424,130.993,0AfKsox5dHl7sqiMa5ma4D,235173
0.596,0.946,-3.291,0.0777,0.00729,0.0,0.282,0.274,115.007,5YkxFZuHKeipSPcfNLlJSs,165221
0.65,0.661,-12.545,0.0372,0.00279,6.52e-05,0.098,0.882,138.051,7xYoP1QwVtGXL8NTHct2yF,197467
0.549,0.425,-12.931,0.0341,0.475,0.0427,0.0847,0.526,77.984,3Sv9PWZ3JMTkZhDGeSaDzh,249168
0.743,0.497,-7.326,0.0329,0.648,0.000774,0.0831,0.727,126.076,2c9uloAAFu3yOl6aztynmk,190000
0.526,0.759,-8.314,0.0687,0.183,0.00192,0.134,0.438,117.788,7itp32QuRsGMpLbz9He1RN,244840
0.325,0.187,-16.146,0.0317,0.844,1.61e-06,0.199,0.105,143.726,7649N4RjKdGBKuUdSJJZ5l,207400
0.718,0.912,-7.302,0.378,0.0764,0.0,0.0903,0.62,82.905,77wNVLRJKOxn0C8DCf3MA1,210994
0.722,0.35,-15.569,0.0568,0.0295,0.0,0.123,0.826,117.464,0hDZQMNyugdbtAEhEOfbng,167533
0.445,0.904,-4.803,0.0846,0.0467,0.000142,0.316,0.813,153.958,6lG23sh9X6DjVmm6UdFYV0,150693
0.548,0.535,-8.559,0.078,0.181,5.1e-06,0.103,0.47,155.985,2ZHbWo0JpXSJBfN1mMuRS4,278813
